1R0006-50,N/A,245001-2,N/A,0,,,.047,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.048,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.050,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.049,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.045,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.048,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.044,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.047,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.045,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.047,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.042,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.044,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.049,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.045,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.043,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.046,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.049,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.044,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.045,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.044,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.080,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.078,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.077,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.078,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.081,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.082,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.079,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.078,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.080,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.081,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.089,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.090,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.087,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.086,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.088,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.091,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.089,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.085,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.085,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.085,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.129,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.133,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.128,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.127,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.130,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.128,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.128,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.131,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.127,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.129,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.140,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.143,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.146,NG020402,S002122
1R0006-50,N/A,245001-2,N/A,0,,,.144,NG020402,S002122
